genre,‚ò∫,‚úã,‚úå,‚ú®,‚ù§,üéµ,üé∂,üëÄ,üëä,üëå,üëç,üëè,üíÄ,üíÅ,üíì,üíî,üíï,üíñ,üíô,üíõ,üíú,üí™,üíØ,üî´,üòÅ,üòÇ,üòÑ,üòÖ,üòà,üòâ,üòä,üòã,üòå,üòç,üòé,üòè,üòê,üòë,üòí,üòì,üòî,üòï,üòñ,üòò,üòú,üòû,üò†,üò°,üò¢,üò£,üò§,üò©,üò™,üò´,üò¨,üò≠,üò≥,üò¥,üò∑,üôÖ,üôà,üôä,üôå,üôè,sum
Roguelike,1.0623556581986142,0.10392609699769054,2.321016166281755,0.4965357967667437,1.7782909930715936,0.3579676674364896,0.47344110854503463,0.5311778290993071,3.1639722863741335,0.9699769053117783,4.688221709006928,2.632794457274827,0.16166281755196305,0.12702078521939955,2.33256351039261,2.032332563510393,0.10392609699769054,0.27713625866050806,1.2471131639722863,2.1824480369515014,0.9006928406466512,1.2702078521939952,1.0277136258660509,1.3394919168591224,0.9930715935334874,0.10392609699769054,2.9676674364896076,0.7505773672055427,3.5681293302540418,3.348729792147806,1.8013856812933025,0.12702078521939955,0.3348729792147806,0.26558891454965355,1.9284064665127019,0.30023094688221713,3.7182448036951503,2.7020785219399537,1.397228637413395,2.33256351039261,1.2586605080831408,4.006928406466512,2.4133949191685913,0.057736720554272515,2.863741339491917,2.9907621247113165,4.133949191685912,4.145496535796767,3.4526558891454964,2.725173210161663,3.418013856812933,0.08083140877598152,0.7043879907621248,0.18475750577367206,4.157043879907621,0.09237875288683603,0.9122401847575058,0.12702078521939955,0.17321016166281755,0.21939953810623555,0.27713625866050806,0.057736720554272515,0.5889145496535797,2.7367205542725173,8660
Role-playing,1.5794789454601956,0.17066348992593358,2.246594499404361,0.978401615994199,2.2950225306883514,0.4376650955611954,0.7018179934738695,0.582431242554514,3.205573108199099,1.4310871704563113,4.538509348940798,3.1431605117314962,0.15538405759569068,0.16574299476873675,2.510229450458383,1.9891749106541667,0.3351116175480396,0.5611954213497695,2.0598746568602064,2.6241777593618894,1.5579841508261254,1.7009374838141604,0.920132594395815,0.8458072201792096,1.2754441394312943,0.21235821204744393,3.1734604029626556,0.911586471228052,2.7813746309628633,3.0356865385611433,2.208784378722743,0.19008649712539494,0.44595224529963223,0.5125084166364531,2.0893976278033874,0.3387372455586057,2.9857046667011966,2.263686745739887,1.2531724245092455,2.005231263272388,1.2127725695343659,3.3065727456362977,1.9966851401046253,0.1530532967317553,2.685036515253535,2.5640959237582224,3.5098668876573265,3.5342103900139845,2.99217900243435,2.252809861708189,2.645413580566634,0.1170559900554203,0.8056663386336562,0.2900502408452893,3.441497902315222,0.1880147096907857,0.8331175221422281,0.12430724607655254,0.17946858652302275,0.19060444398404724,0.34650644843839024,0.14916869529186305,1.1920546951882736,2.870461490651059,386140
Sandbox,1.0476190476190477,0.30952380952380953,1.6964285714285714,0.5714285714285714,1.5416666666666667,0.2142857142857143,0.3928571428571429,0.5357142857142857,2.3392857142857144,0.6785714285714286,4.511904761904762,2.011904761904762,0.10714285714285715,0.1488095238095238,2.011904761904762,2.363095238095238,0.13690476190476192,0.26785714285714285,1.4285714285714286,2.005952380952381,0.9404761904761906,0.9940476190476191,0.4821428571428571,0.8928571428571428,0.8511904761904763,0.20238095238095236,2.630952380952381,1.017857142857143,2.636904761904762,2.892857142857143,1.6428571428571428,0.13095238095238096,0.27380952380952384,0.17857142857142858,1.4702380952380953,0.2976190476190476,3.982142857142857,3.214285714285714,2.1607142857142856,3.0,1.8869047619047619,4.148809523809524,2.880952380952381,0.04166666666666667,2.613095238095238,3.482142857142857,4.2976190476190474,4.3273809523809526,3.738095238095238,3.1964285714285716,3.6249999999999996,0.13095238095238096,1.25,0.4166666666666667,4.0773809523809526,0.17857142857142858,1.1428571428571428,0.2976190476190476,0.25,0.3392857142857143,0.30357142857142855,0.05952380952380953,0.43452380952380953,2.666666666666667,16800
Sci-fi,1.4201669174989737,0.15186756054179779,2.2999042276645234,0.7610480229853606,1.975304419209194,0.33554521822410727,0.6153372554385005,0.7203447804077165,3.179983581885347,1.410589683951293,4.662402517444247,3.1430428239157204,0.16760158708441647,0.14913120809960323,2.097072102886852,1.846353810370776,0.20591052127514023,0.3666712272540703,1.8867150088931455,2.257832808865782,1.2816390751128746,1.511492680257217,1.0428923245313997,1.0911205363250787,1.3274729785196333,0.19154467095361882,3.358188534683267,0.9354904911752634,2.8133123546312766,3.307566014502668,2.192502394308387,0.12655630045149815,0.3112600902996306,0.32494185251060337,2.263305513750171,0.293473799425366,3.289779723628403,2.511971541934601,1.3062662470926256,1.9824873443699549,1.1745792858120128,3.585305787385415,2.0337939526611026,0.10329730469284444,3.0359830346148584,2.676836776576823,3.6437953208373237,3.7108359556710906,3.0472704884389112,2.27117252702148,2.774319332330004,0.10534956902449036,0.7029005335887262,0.27500342044055276,3.861677384047065,0.1522096045970721,1.0449445888630455,0.11561089068271993,0.13955397455192228,0.18641401012450404,0.33520317416883294,0.10534956902449036,1.125666985907785,2.676836776576823,292360
Shooter,1.2982401975918494,0.159771534424205,2.3903982710713185,0.6375424513738809,1.7273849953689409,0.3789749922815684,0.6421735103426983,0.7996295152824946,3.296542142636616,1.4749922815683854,4.62334053720284,3.108984254399506,0.3558196974374807,0.1381599259030565,1.9373263352886694,1.8640012349490582,0.19990737882062365,0.3141401667181229,1.6887928372954615,1.9936708860759493,1.0744056807656686,1.5629824019759184,1.3051867860450757,1.8547391170114231,1.304414942883606,0.22537820314912008,3.2286199444272925,0.9871874035196049,3.231707317073171,3.1707317073170733,1.9033652361840074,0.1443346711948132,0.3102809509107749,0.32185859833281877,2.395801173201605,0.3481012658227848,3.3320469280642175,2.584902747761655,1.2488422352577955,1.9141710404445815,1.0782648965730164,3.525007718431615,2.0870639086137697,0.11037357209015128,3.071935782648966,2.528558196974375,3.6732016054337757,3.7318616857054647,2.9692806421735103,2.238345168261809,2.8280333436245755,0.09030564989194197,0.6699598641556036,0.25316455696202533,3.952608829885767,0.1381599259030565,1.1948132139549243,0.10574251312133373,0.15899969126273542,0.1952763198518061,0.32957702994751464,0.11037357209015128,1.0944736029638777,2.385767212102501,129560
Simulation,1.487504005126562,0.1770265940403717,2.216437039410445,0.7577699455302788,1.8952258891380969,0.28836911246395386,0.5350849086831144,0.6912848446010894,3.008651073373919,1.393784043575777,4.593880166613265,3.0022428708747197,0.14338353091957706,0.162608138417174,2.0097725088112783,1.7157962191605254,0.20185837872476772,0.38849727651393784,1.8559756488305033,2.197212431912848,1.2520025632809997,1.5483819288689522,0.9388016661326498,0.9083627042614546,1.4114066004485741,0.19705222685036847,3.3923421980134574,1.0581544376802305,2.6946491509131687,3.3683114386414608,2.2532842037808396,0.1682153156039731,0.3796859980775392,0.30038449214995194,2.1956103812880485,0.34604293495674465,3.325857097084268,2.5728933034283883,1.4618711951297663,2.06424223005447,1.18711951297661,3.567766741429029,2.120314001922461,0.09692406280038449,3.0775392502403074,2.7210829862223647,3.6710990067286127,3.7199615507850043,2.9966356936879204,2.3734380006408204,2.833226529958347,0.14979173341877602,0.7177186799102852,0.3412367830823454,3.9578660685677667,0.1682153156039731,1.0917975008010254,0.15059275873117592,0.162608138417174,0.22188401153476453,0.4109259852611342,0.1337712271707786,1.0285165011214354,2.5400512656199936,124840
Soccer,1.5217391304347827,0.21739130434782608,2.0652173913043477,0.7065217391304348,1.9021739130434785,0.3804347826086957,0.7065217391304348,0.7608695652173914,3.152173913043478,1.956521739130435,4.3478260869565215,3.0434782608695654,0.10869565217391304,0.32608695652173914,1.5217391304347827,1.3043478260869565,0.43478260869565216,0.5978260869565217,2.0652173913043477,1.9021739130434785,1.358695652173913,1.9021739130434785,0.48913043478260876,0.9239130434782609,2.2282608695652173,0.2717391304347826,3.858695652173913,1.6304347826086956,1.684782608695652,3.6956521739130435,2.5,0.3804347826086957,0.32608695652173914,0.32608695652173914,2.608695652173913,0.48913043478260876,2.9347826086956523,2.608695652173913,1.5217391304347827,2.119565217391304,1.4130434782608696,3.0434782608695654,1.684782608695652,0.2717391304347826,3.75,2.4456521739130435,3.152173913043478,3.152173913043478,2.9347826086956523,2.0652173913043477,2.119565217391304,0.2717391304347826,0.7065217391304348,0.48913043478260876,4.021739130434782,0.32608695652173914,0.8152173913043478,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.9239130434782609,0.10869565217391304,1.358695652173913,1.4130434782608696,1840
Sports,1.4453125,0.1953125,1.8359375,0.625,1.5234375,0.3125,0.625,0.6640625,3.046875,1.640625,4.375,2.890625,0.078125,0.234375,1.3671875,1.3671875,0.3125,0.42968750000000006,1.7187500000000002,1.6015624999999998,1.0546875,1.7578125,0.5078125,0.9765625,1.9921874999999998,0.2734375,3.7890624999999996,1.6015624999999998,1.875,3.5937499999999996,2.3046875,0.2734375,0.234375,0.234375,2.421875,0.3515625,3.3984374999999996,2.96875,1.6796875,2.34375,1.484375,3.4765625,2.109375,0.1953125,3.671875,2.7734375,3.515625,3.515625,3.0078125,2.3828125,2.4609375,0.234375,0.8593750000000001,0.546875,4.2578125,0.234375,1.1328125,0.1953125,0.1953125,0.234375,0.8593750000000001,0.078125,1.09375,1.5625,2560
Stealth,1.2595419847328244,0.15267175572519084,2.3091603053435117,0.6997455470737913,1.88295165394402,0.34987277353689566,0.5916030534351145,0.935114503816794,3.3206106870229006,1.5330788804071247,4.573791348600508,3.1106870229007635,0.22264631043256997,0.19720101781170482,2.0865139949109412,1.7875318066157762,0.16539440203562342,0.33078880407124683,1.717557251908397,2.1755725190839694,1.1895674300254453,1.5267175572519083,1.3422391857506362,1.2722646310432568,1.2340966921119592,0.20992366412213742,3.2188295165394405,0.9033078880407124,3.314249363867684,3.3587786259541987,2.041984732824427,0.1717557251908397,0.3435114503816794,0.3435114503816794,2.366412213740458,0.3753180661577608,3.346055979643766,2.5254452926208653,1.297709923664122,1.8256997455470738,1.0241730279898218,3.5750636132315523,1.9338422391857506,0.12086513994910941,2.932569974554707,2.4618320610687023,3.8549618320610683,3.8613231552162848,2.9198473282442747,2.1882951653944023,2.9770992366412212,0.1717557251908397,0.5852417302798982,0.2926208651399491,3.8740458015267176,0.16539440203562342,0.9669211195928753,0.05725190839694657,0.10178117048346055,0.20992366412213742,0.3053435114503817,0.1272264631043257,1.0877862595419847,2.595419847328244,15720
Strategy,1.5203731294940726,0.16486363930815573,2.1720541556001813,0.810066722808836,1.895769903478655,0.34462654660879705,0.5988857938718662,0.6769450022672799,3.1087646563451448,1.4264429617153593,4.5429811491870185,3.010623825872903,0.14283863444969877,0.16227246226598432,1.9641121979659262,1.7105007449633995,0.24130336205221223,0.39321111614951093,1.859169527757984,2.1574787847379673,1.2379348318973895,1.7169786875688282,0.9107987303232492,0.9276413810973635,1.5177819524519012,0.2069702662434411,3.3452095614432853,1.126514219084019,2.6297208006737063,3.2227764462006867,2.2565913066010235,0.1956338666839412,0.41329273822633933,0.38964824771652523,2.2238776964436093,0.34203536956662567,3.255166159227829,2.539353501327978,1.445228995271102,2.0687309710435966,1.2363153462460321,3.48934378441407,2.081039061993911,0.12178532098205609,2.9623631534624604,2.691261255425277,3.607242339832869,3.6360691844270256,2.9613914620716457,2.345339120295394,2.7664053896482477,0.16130077087517003,0.7987303232493361,0.4171795037895964,3.867655632571095,0.21506769450022672,1.0448921422556197,0.14024745740752737,0.15773790244218436,0.22446071127809808,0.4107015611841679,0.11433568698581331,1.1316965731683617,2.542268575500421,308740
Survival,1.2855579868708973,0.16411378555798686,2.0404814004376366,0.8807439824945295,1.947483588621444,0.3884026258205689,0.6400437636761488,0.74945295404814,3.0689277899343543,1.1597374179431073,4.535010940919037,2.7297592997811817,0.30087527352297594,0.10940919037199125,2.341356673960613,2.2757111597374178,0.3063457330415755,0.5142231947483589,1.7833698030634573,2.2757111597374178,1.301969365426696,1.663019693654267,0.8096280087527352,1.2308533916849016,1.1706783369803064,0.19146608315098468,2.8336980306345736,0.9682713347921226,2.9814004376367618,2.9157549234135667,1.865426695842451,0.087527352297593,0.3665207877461707,0.350109409190372,1.7013129102844637,0.31181619256017507,3.3424507658643328,2.516411378555799,1.3457330415754925,2.385120350109409,1.334792122538293,3.5284463894967177,2.4562363238512033,0.13129102844638948,2.538293216630197,2.899343544857768,3.7691466083150984,3.730853391684902,3.2439824945295404,2.6805251641137855,2.9431072210065645,0.07658643326039387,0.8424507658643327,0.31181619256017507,3.643326039387308,0.13676148796498905,1.0393873085339167,0.08205689277899343,0.19693654266958427,0.175054704595186,0.43216630196936545,0.1586433260393873,0.8971553610503282,2.9157549234135667,18280
TPP,1.2818502548020385,0.14700117600940807,2.0168561348490788,0.6820854566836535,1.99921599372795,0.37044296354370837,0.6154449235593885,0.6095648765190121,3.0380243041944333,1.328890631125049,4.594276754214033,2.906703253626029,0.18816150529204234,0.1293610348882791,2.1736573892591142,2.1011368090944726,0.19208153665229322,0.44688357506860055,1.869854958839671,2.2677381419051352,1.3426107408859271,1.2250098000784007,0.8565268522148178,0.9780478243825951,1.213249705997648,0.24696197569580558,3.110544884359075,0.9035672285378283,2.9302234417875344,3.04390435123481,2.003136025088201,0.13132105056840454,0.3038024304194433,0.29596236769894163,1.9580556644453155,0.2724421795374363,3.449627597020776,2.6479811838494705,1.4954919639357114,2.240297922383379,1.4190513524108193,3.737749901999216,2.2755782046256368,0.08036064288514308,2.7930223441787536,2.924343394747158,3.7730301842414735,3.8279106232849864,3.232065856526852,2.534300274402195,2.8949431595452766,0.09408075264602117,0.8780870246961977,0.31164249313994513,3.8533908271266166,0.1489611916895335,1.1799294394355155,0.1293610348882791,0.15484123872990985,0.19012152097216778,0.39004312034496275,0.12348098784790279,0.9408075264602116,2.504900039200314,51020
Tactical,1.2979762735519889,0.12212142358688066,2.3831123517097,0.6280530355896721,1.5457083042568038,0.3210048848569435,0.561758548499651,0.8025122121423587,3.471737613398465,1.4933705512909978,4.640614096301466,3.1053733426378227,0.21632937892533147,0.1360781577110956,1.7096999302163292,1.650383810188416,0.15352407536636428,0.2547103977669225,1.6329378925331473,1.856245638520586,1.0362875087229588,1.7096999302163292,1.2630844382414514,1.468946266573622,1.3503140265177949,0.24424284717376132,3.360083740404745,1.1165387299371947,3.0286113049546404,3.377529658060014,1.9923237962316815,0.1465457083042568,0.2721563154221912,0.3000697836706211,2.330774598743894,0.31751570132588974,3.4612700628053035,2.7320307048150734,1.4445219818562456,1.9399860432658758,1.0537334263782274,3.5903698534542916,2.0725750174459177,0.07676203768318214,3.1053733426378227,2.575017445917655,3.7787857641311935,3.7857641311933006,2.93440334961619,2.2191207257501744,2.9623168178646195,0.16050244242847175,0.6454989532449407,0.3349616189811584,4.057920446615492,0.18492672714584787,1.123517096999302,0.1151430565247732,0.15701325889741802,0.19888346127006282,0.3524075366364271,0.11863224005582694,1.113049546406141,2.407536636427076,28660
Team sport,0.9375,0.0,1.875,0.46875,1.7187500000000002,0.46875,0.78125,0.9375,3.125,2.34375,4.6875,3.125,0.0,0.625,1.25,1.25,0.3125,0.3125,2.03125,1.5625,1.25,2.03125,0.46875,0.78125,2.03125,0.15625,4.21875,1.40625,2.03125,4.21875,2.34375,0.46875,0.46875,0.3125,2.8125,0.46875,3.5937499999999996,2.8125,1.5625,2.03125,1.09375,3.4375000000000004,1.09375,0.0,4.21875,2.65625,3.75,3.5937499999999996,3.4375000000000004,1.875,2.1875,0.0,0.625,0.15625,4.375,0.0,0.46875,0.15625,0.3125,0.15625,0.78125,0.0,0.9375,1.40625,640
Touring,1.9444444444444444,0.0,2.2222222222222223,1.1111111111111112,3.0555555555555554,0.0,0.0,0.8333333333333334,1.9444444444444444,1.1111111111111112,5.0,2.7777777777777777,0.0,0.0,3.0555555555555554,1.6666666666666667,0.2777777777777778,0.5555555555555556,1.9444444444444444,3.3333333333333335,1.9444444444444444,1.1111111111111112,0.8333333333333334,0.0,1.1111111111111112,0.0,3.888888888888889,0.8333333333333334,3.3333333333333335,3.6111111111111107,2.7777777777777777,0.0,0.0,0.0,1.9444444444444444,0.2777777777777778,3.3333333333333335,2.7777777777777777,1.1111111111111112,1.6666666666666667,1.1111111111111112,4.166666666666666,1.9444444444444444,0.0,3.3333333333333335,2.7777777777777777,3.6111111111111107,3.888888888888889,3.3333333333333335,2.5,1.9444444444444444,0.0,0.2777777777777778,0.2777777777777778,3.6111111111111107,0.0,0.8333333333333334,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,1.1111111111111112,3.3333333333333335,360
Turn-based,1.5065359477124183,0.13790849673202615,2.1784313725490194,0.8738562091503268,2.03921568627451,0.35947712418300654,0.6026143790849673,0.6333333333333333,3.1973856209150324,1.3477124183006535,4.597385620915033,3.0614379084967323,0.11895424836601307,0.1542483660130719,2.166013071895425,1.8424836601307188,0.2581699346405229,0.4169934640522876,1.9222222222222225,2.3261437908496734,1.3196078431372549,1.7124183006535947,0.9045751633986928,0.8320261437908496,1.3751633986928105,0.18104575163398692,3.2882352941176474,0.9640522875816994,2.766013071895425,3.215686274509804,2.2366013071895425,0.17516339869281047,0.4,0.39803921568627454,2.175816993464052,0.3091503267973856,3.237908496732026,2.466666666666667,1.3483660130718955,2.0464052287581698,1.2163398692810456,3.522875816993464,2.062745098039216,0.12222222222222222,2.913071895424837,2.7084967320261435,3.6091503267973857,3.637254901960784,3.0359477124183005,2.350326797385621,2.7562091503267974,0.11895424836601307,0.8045751633986927,0.3359477124183006,3.772549019607843,0.1830065359477124,0.9562091503267974,0.12679738562091503,0.15359477124183007,0.18169934640522875,0.37058823529411766,0.11176470588235295,1.118954248366013,2.7372549019607844,153000
Virtual life,1.6129032258064515,0.1814516129032258,2.0161290322580645,0.9274193548387096,2.278225806451613,0.1411290322580645,0.342741935483871,0.625,1.8951612903225805,0.7661290322580645,4.637096774193548,2.5,0.1411290322580645,0.16129032258064516,2.8024193548387095,2.379032258064516,0.2217741935483871,0.8064516129032258,1.8951612903225805,2.721774193548387,1.6330645161290323,0.6653225806451613,0.5846774193548387,0.7459677419354839,1.028225806451613,0.12096774193548387,2.82258064516129,0.9072580645161291,2.6814516129032255,3.064516129032258,2.1774193548387095,0.20161290322580644,0.342741935483871,0.26209677419354843,1.189516129032258,0.24193548387096775,3.6088709677419355,2.7016129032258065,1.5725806451612903,2.3991935483870965,1.6330645161290323,4.07258064516129,2.4798387096774195,0.10080645161290322,2.82258064516129,3.4274193548387095,3.689516129032258,3.8104838709677415,3.568548387096774,2.82258064516129,2.903225806451613,0.12096774193548387,0.9072580645161291,0.24193548387096775,3.8104838709677415,0.16129032258064516,1.0685483870967742,0.1814516129032258,0.16129032258064516,0.1814516129032258,0.38306451612903225,0.12096774193548387,0.5241935483870969,2.8024193548387095,4960
Visual Novel,1.434782608695652,0.5217391304347827,2.391304347826087,0.7391304347826086,2.2173913043478257,0.43478260869565216,0.6956521739130435,0.782608695652174,1.956521739130435,1.2608695652173914,4.391304347826087,2.869565217391304,0.21739130434782608,0.6086956521739131,3.0,2.130434782608696,0.30434782608695654,0.782608695652174,1.2173913043478262,2.8260869565217392,1.4782608695652173,0.6956521739130435,0.5217391304347827,0.26086956521739135,0.782608695652174,0.391304347826087,2.8260869565217392,1.0,2.4347826086956523,3.260869565217391,2.3478260869565215,0.17391304347826086,0.782608695652174,0.17391304347826086,1.2608695652173914,0.782608695652174,3.5217391304347827,2.6521739130434785,1.391304347826087,2.1739130434782608,1.0869565217391304,3.739130434782609,2.2608695652173916,0.17391304347826086,2.608695652173913,3.0,3.869565217391304,4.0,3.3478260869565215,2.6956521739130435,2.9130434782608696,0.043478260869565216,0.6956521739130435,0.13043478260869568,3.3478260869565215,0.08695652173913043,1.1739130434782608,0.13043478260869568,0.34782608695652173,0.6956521739130435,0.34782608695652173,0.13043478260869568,0.6521739130434783,2.8260869565217392,2300
